# NASA Exoplanet Archive pscomppars, as of 2026-09-08; slimmed by scripts/build-exoplanets.py
pl_name,hostname,ra,dec,sy_dist,pl_rade,pl_bmasse,pl_orbper,disc_year,discoverymethod,st_teff,st_rad,st_spectype
Kepler-797 b,Kepler-797,297.209,41.7816,1315.26,2.17,5.35,27.0724,2016,Transit,5680,0.95,
Kepler-867 b,Kepler-867,287.285,51.2499,1195.54,4.64,19.4,150.242,2016,Transit,5541,0.91,
Kepler-868 b,Kepler-868,282.364,46.6752,1593.13,2.05,4.86,5.03252,2016,Transit,5614,0.89,
Kepler-866 b,Kepler-866,290.122,43.0854,646.667,1.63,3.29,2.61703,2016,Transit,4751,0.71,
Kepler-913 b,Kepler-913,297.583,41.9524,991.618,2.06,4.9,10.2967,2016,Transit,4687,0.61,
Kepler-910 b,Kepler-910,296.047,42.7429,400.289,0.82,0.477,2.36437,2016,Transit,6230,1.5,
Kepler-847 b,Kepler-847,283.505,49.4509,513.103,1.18,1.76,2.34323,2016,Transit,4940,0.77,
Kepler-846 b,Kepler-846,287.057,49.046,1127.12,2.48,6.71,19.8079,2016,Transit,5579,0.91,
Kepler-795 b,Kepler-795,291.019,38.5456,492.122,1.68,3.46,29.6193,2016,Transit,5631,0.96,
Kepler-794 b,Kepler-794,288.134,38.9969,931.192,2.11,5.1,11.1312,2016,Transit,5839,1.38,
Kepler-865 b,Kepler-865,297.724,43.5273,586.137,2.49,6.76,14.164,2016,Transit,5570,0.92,
Kepler-909 b,Kepler-909,289.506,45.371,309.596,1.47,2.76,13.9329,2016,Transit,6154,1.23,
Kepler-916 b,Kepler-916,290.983,45.9733,830.712,1.76,3.75,32.2969,2016,Transit,5248,0.81,
Kepler-845 b,Kepler-845,290.958,49.2037,431.051,2.04,4.82,0.92786,2016,Transit,4913,0.75,
Kepler-844 b,Kepler-844,287.858,48.774,431.776,1.68,3.46,2.61302,2016,Transit,4128,0.57,
Kepler-792 b,Kepler-792,292.007,38.8207,1425.47,1.96,4.5,11.3012,2016,Transit,5971,1.12,
Kepler-791 b,Kepler-791,293.596,39.0294,1266.34,3.05,9.53,14.554,2016,Transit,6383,1.47,
Kepler-862 b,Kepler-862,297.779,46.4927,1039.03,2.21,5.52,3.14866,2016,Transit,5333,0.84,
Kepler-861 b,Kepler-861,292.354,46.2263,850.327,2.28,5.82,3.94963,2016,Transit,5047,0.78,
Kepler-930 b,Kepler-930,298.314,42.2474,848.396,2.13,5.18,71.4518,2016,Transit,6335,1.4,
Kepler-842 b,Kepler-842,292.329,49.6535,532.726,1.6,3.19,1.21957,2016,Transit,4848,0.73,
Kepler-841 b,Kepler-841,284.251,48.8096,998.961,5.23,23.8,124.42,2016,Transit,5324,0.81,
Kepler-790 b,Kepler-790,286.917,38.8722,703.168,2.18,5.39,13.7347,2016,Transit,5208,0.8,
Kepler-788 b,Kepler-788,290,38.5399,1775.8,2.55,7.04,8.39846,2016,Transit,6159,1.23,
Kepler-860 b,Kepler-860,295.577,46.2547,1056.36,3.24,10.6,5.10138,2016,Transit,5836,1.06,
Kepler-924 b,Kepler-924,290.669,40.3977,1053.04,3.07,9.64,61.037,2016,Transit,6167,1.23,
Kepler-923 b,Kepler-923,294.171,40.0551,1000.28,1.38,2.48,6.93366,2016,Transit,5988,1.26,
Kepler-838 b,Kepler-838,285.435,45.976,1104.04,2.73,7.9,15.7496,2016,Transit,5770,0.96,
Kepler-837 b,Kepler-837,285.247,45.9501,901.907,2.56,7.08,16.5606,2016,Transit,5403,0.81,
Kepler-787 b,Kepler-787,291.692,38.5729,503.568,1.28,2.18,0.92831,2016,Transit,4248,0.62,
Kepler-465 b,Kepler-465,284.556,46.0639,553.077,2.95,9.01,9.94067,2016,Transit,6310,1.29,
Kepler-856 b,Kepler-856,289.604,46.3149,1351.17,9.3,63.3,8.02768,2016,Transit,5535,0.93,
Kepler-890 b,Kepler-890,288.436,43.7635,1712.12,8.89,58.6,52.7588,2016,Transit,5954,1.13,
Kepler-927 b,Kepler-927,289.383,41.3927,831.685,1.72,3.61,9.11499,2016,Transit,5743,0.99,
Kepler-926 b,Kepler-926,289.679,40.7004,921.361,2.31,5.95,52.0689,2016,Transit,5806,1.01,
Kepler-892 b,Kepler-892,283.13,43.8881,570.727,2.81,8.3,13.7521,2016,Transit,4747,0.72,
Kepler-933 b,Kepler-933,289.569,43.5385,1017.2,2.46,6.62,14.2044,2016,Transit,5346,0.84,
Kepler-826 b,Kepler-826,284.86,39.2405,779.596,1.25,2.1,4.48759,2016,Transit,6079,1.15,
Kepler-830 b,Kepler-830,295.054,42.7568,1122,1.7,3.53,11.297,2016,Transit,6037,1.11,
Kepler-829 b,Kepler-829,282.333,42.4638,1073.76,2.11,5.1,6.88338,2016,Transit,5698,0.97,
Kepler-895 b,Kepler-895,289.291,51.409,540.134,1.54,2.99,2.80624,2016,Transit,4315,0.61,
Kepler-743 b,Kepler-743,295.574,42.8064,278.987,1.21,1.92,3.17926,2016,Transit,5486,0.85,
Kepler-823 b,Kepler-823,284.583,39.2202,1389.27,1.57,3.09,4.16809,2016,Transit,5643,0.96,
Kepler-487 c,Kepler-487,295.287,41.222,872.343,2.68,7.65,38.652,2016,Transit,5444,0.88,
Kepler-898 b,Kepler-898,286.585,46.8709,484.891,1.49,2.83,5.87062,2016,Transit,4223,0.62,
Kepler-899 b,Kepler-899,297.483,40.6807,1246.43,2.68,7.65,19.1789,2016,Transit,5595,0.91,
Kepler-747 b,Kepler-747,288.417,41.0298,3347.16,5.27,24.1,35.6176,2016,Transit,5096,0.78,
Kepler-821 b,Kepler-821,285.617,39.3795,614.571,1.31,2.27,1.9228,2016,Transit,5191,0.8,
Kepler-498 b,Kepler-498,290.358,44.5187,938.844,3.03,9.43,9.61375,2016,Transit,5744,0.96,
Kepler-887 b,Kepler-887,290.091,39.8169,886.588,1.84,4.04,20.4223,2016,Transit,6194,1.29,
Kepler-901 b,Kepler-901,291.153,40.8877,253.867,1.37,2.45,3.51749,2016,Transit,4184,0.57,
Kepler-900 b,Kepler-900,296.177,46.999,487.525,2.08,4.98,6.99131,2016,Transit,4836,0.73,
Kepler-751 b,Kepler-751,294.844,44.0777,760.43,2.46,6.62,17.4449,2016,Transit,5387,0.84,
Kepler-755 b,Kepler-755,296.861,41.0973,399.034,1.76,3.75,1.26909,2016,Transit,5043,0.77,
Kepler-820 b,Kepler-820,291.02,39.2206,1387.2,6.09,30.8,127.834,2016,Transit,6260,1.36,
Kepler-817 b,Kepler-817,296.082,39.1616,1484.46,9.03,60.2,3.99011,2016,Transit,5861,1.03,
Kepler-886 b,Kepler-886,286.272,43.5952,711.297,1.52,2.92,6.24146,2016,Transit,6098,1.16,
Kepler-885 b,Kepler-885,288.662,49.7371,651.318,2.5,6.8,18.1147,2016,Transit,6187,1.35,
Kepler-904 b,Kepler-904,288.823,40.389,978.125,1.77,3.78,3.02167,2016,Transit,6160,1.25,
Kepler-905 b,Kepler-905,290.051,46.7134,529.268,1.41,2.57,5.08275,2016,Transit,5461,0.86,
Kepler-756 b,Kepler-756,290.608,41.2011,852,1.12,1.46,1.22487,2016,Transit,5282,0.79,
Kepler-757 b,Kepler-757,296.68,41.3865,1068.68,1.36,2.42,1.02268,2016,Transit,6014,1.13,
Kepler-815 b,Kepler-815,285.221,47.8813,1259.28,4.11,15.8,8.57504,2016,Transit,5028,3.42,
Kepler-852 b,Kepler-852,297.392,48.5607,1619.03,2.54,6.99,44.931,2016,Transit,6100,1.16,
Kepler-883 b,Kepler-883,286.434,50.3002,627.455,1.78,3.82,12.985,2016,Transit,6116,1.09,
Kepler-509 b,Kepler-509,289.664,48.7062,332.443,2.49,6.76,41.746,2016,Transit,6060,1.2,
Kepler-466 c,Kepler-466,295.649,48.4955,530.122,1.25,2.1,3.70921,2016,Transit,5927,1.05,
Kepler-502 b,Kepler-502,291.08,43.8602,1591.04,4.77,20.4,4.28686,2016,Transit,6125,1.22,
Kepler-758 b,Kepler-758,293.085,41.1354,1502.32,2.48,6.71,12.1097,2016,Transit,6228,1.42,
Kepler-813 b,Kepler-813,285.663,48.4353,840,2.14,5.22,19.1295,2016,Transit,5743,0.93,
Kepler-811 b,Kepler-811,285.424,47.8346,985.041,2.7,7.75,23.5845,2016,Transit,5747,1.24,
Kepler-882 b,Kepler-882,294.65,43.3356,504.605,1.23,2.04,3.98954,2016,Transit,5476,0.87,
Kepler-880 b,Kepler-880,281.971,43.6728,601.324,2.66,7.56,7.71469,2016,Transit,6761,1.74,
Kepler-474 b,Kepler-474,292.322,43.8812,841.496,3.06,9.59,5.66067,2016,Transit,5785,1.08,
Kepler-760 b,Kepler-760,287.593,44.1794,792.336,3.06,9.59,8.70419,2016,Transit,5322,0.85,
Kepler-810 b,Kepler-810,296.615,48.0826,1458.59,1.93,4.38,4.59725,2016,Transit,5803,1.04,
Kepler-809 b,Kepler-809,289.084,48.0181,961.405,3.01,9.32,55.6393,2016,Transit,5734,0.98,
Kepler-877 b,Kepler-877,289.859,46.5227,602.176,2.12,5.14,18.4585,2016,Transit,5261,0.81,
Kepler-750 c,Kepler-750,289.097,44.0044,1296.02,1.62,3.26,4.08899,2016,Transit,6160,1.23,
Kepler-255 d,Kepler-255,296.064,45.9768,1052.53,1.32,2.3,1.04562,2016,Transit,5431,0.86,
Kepler-775 b,Kepler-775,291.433,41.7033,398.676,1.19,1.81,0.97487,2016,Transit,5468,0.84,
Kepler-500 b,Kepler-500,295.951,43.852,807.48,2.58,7.18,8.50832,2016,Transit,5813,1.03,
Kepler-808 b,Kepler-808,291.594,48.4455,321,1.46,2.73,0.63133,2016,Transit,4653,0.71,
Kepler-875 b,Kepler-875,297.301,43.1418,1242.62,2.9,8.75,27.5074,2016,Transit,5958,1.11,
Kepler-732 c,Kepler-732,283.732,45.9585,174.826,1.27,2.15,0.89304,2016,Transit,3631,0.46,
Kepler-777 b,Kepler-777,282.724,44.3465,443.106,1.47,2.76,5.72813,2016,Transit,4043,0.56,
Kepler-779 b,Kepler-779,285.629,44.3108,283.155,0.92,0.721,7.09714,2016,Transit,3804,0.44,
Kepler-804 b,Kepler-804,293.372,44.7852,649.65,1.94,4.42,14.3746,2016,Transit,5817,1.05,
Kepler-803 b,Kepler-803,299.222,44.6939,639.771,3.79,13.8,50.2864,2016,Transit,5919,1.12,
Kepler-1049 b,Kepler-1049,287.347,47.7729,162.006,0.95,0.809,3.27346,2016,Transit,3864,0.49,
Kepler-969 b,Kepler-969,288.373,47.9336,390.354,2.07,4.94,34.1732,2016,Transit,5214,0.82,
Kepler-1137 b,Kepler-1137,287.13,48.6653,921.778,2.2,5.48,23.9211,2016,Transit,6807,1.84,
Kepler-975 b,Kepler-975,290.549,38.4952,426.088,1.48,2.79,1.97034,2016,Transit,4897,0.75,
Kepler-995 b,Kepler-995,284.616,39.131,609.638,2.7,7.75,28.2673,2016,Transit,5206,0.8,
Kepler-1054 b,Kepler-1054,290.601,44.5564,1090.51,2.63,7.41,4.30656,2016,Transit,6209,1.34,
Kepler-1033 b,Kepler-1033,283.845,44.609,1455.5,2.51,6.85,7.56053,2016,Transit,5547,0.92,
Kepler-1040 b,Kepler-1040,283.114,48.1313,482.119,2.08,4.98,201.121,2016,Transit,5694,0.96,
Kepler-1138 b,Kepler-1138,285.899,48.3073,872.328,1.7,3.53,3.1706,2016,Transit,5582,0.92,
Kepler-1139 b,Kepler-1139,287.946,39.2305,495.156,1.19,1.81,0.81317,2016,Transit,5550,0.91,
Kepler-1060 b,Kepler-1060,286.025,39.6309,946.565,2.38,6.26,46.8779,2016,Transit,5797,0.99,
Kepler-1003 b,Kepler-1003,292.02,44.8762,941.902,1.78,3.82,3.55486,2016,Transit,6109,1.17,
Kepler-1055 b,Kepler-1055,290.487,44.9325,389.397,1.23,2.04,2.29504,2016,Transit,5723,0.94,
Kepler-998 b,Kepler-998,296.754,49.2087,986.364,2.32,5.99,5.65378,2016,Transit,6058,1.18,
Kepler-1017 b,Kepler-1017,283.469,40.1325,552.058,1.99,4.62,7.234,2016,Transit,5473,0.87,
Kepler-974 b,Kepler-974,285.013,40.221,134.311,1.57,3.09,4.1945,2016,Transit,3687,0.5,
Kepler-1045 b,Kepler-1045,284.183,45.0741,942.485,2.69,7.7,26.4105,2016,Transit,5301,0.82,
Kepler-980 b,Kepler-980,294.613,45.0602,961.468,2.67,7.61,11.551,2016,Transit,5935,1.06,
Kepler-991 b,Kepler-991,297.091,49.6265,389.561,2.54,6.99,82.5343,2016,Transit,4392,0.61,
Kepler-1072 b,Kepler-1072,292.044,46.329,982.716,1.58,3.12,1.56907,2016,Transit,6199,1.32,
Kepler-490 b,Kepler-490,295.026,46.956,1523,11.65,,3.2687,2016,Transit,6045,1.12,
Kepler-1018 b,Kepler-1018,283.597,45.4079,1010.01,2.58,7.18,49.1013,2016,Transit,5518,0.88,
Kepler-1004 b,Kepler-1004,297.359,49.7976,1152.68,6.28,32.5,5.2879,2016,Transit,4972,3.39,
Kepler-997 b,Kepler-997,289.233,49.9389,467.568,1.36,2.42,2.70731,2016,Transit,6150,1.56,
Kepler-1151 b,Kepler-1151,292.248,47.8784,682.436,2.22,5.56,65.6478,2016,Transit,5470,0.85,
Kepler-1064 b,Kepler-1064,291.742,37.6888,374,1.55,3.02,16.5408,2016,Transit,5153,0.79,
Kepler-971 b,Kepler-971,284.095,41.1828,338.522,2.13,5.18,9.59071,2016,Transit,5431,0.85,
Kepler-1051 b,Kepler-1051,295.158,40.8988,829.343,3.4,11.5,25.962,2016,Transit,6675,1.73,
Kepler-1007 b,Kepler-1007,295.907,45.8091,365,1.44,2.67,5.185,2016,Transit,4587,0.7,
Kepler-968 b,Kepler-968,285.603,50.112,290.324,2,4.66,3.69298,2016,Transit,4598,0.7,
Kepler-1145 b,Kepler-1145,295.308,43.0444,691.961,1.4,2.54,3.97077,2016,Transit,5064,0.75,
Kepler-1147 b,Kepler-1147,292.547,41.6429,1657.36,2.61,7.32,10.6279,2016,Transit,5941,1.14,
Kepler-1029 b,Kepler-1029,292.133,41.5475,366.656,1.26,2.13,4.4177,2016,Transit,5030,0.77,
Kepler-996 b,Kepler-996,291.913,41.5336,1216.58,1.98,4.58,3.77059,2016,Transit,6014,1.14,
Kepler-966 b,Kepler-966,297.271,50.1218,1027.8,4.13,16,99.7476,2016,Transit,5840,1.02,
Kepler-1047 b,Kepler-1047,288.646,50.789,817.647,2.09,5.02,56.1887,2016,Transit,5754,1.13,
Kepler-1149 b,Kepler-1149,294.189,45.1515,1217.73,1.44,2.67,3.7309,2016,Transit,5833,1.01,
Kepler-1148 b,Kepler-1148,290.954,45.7195,625.692,1.69,3.5,1.10446,2016,Transit,5054,0.77,
Kepler-1057 b,Kepler-1057,297.452,41.5581,1201.82,3.36,11.2,14.0883,2016,Transit,5987,1.1,
Kepler-1059 b,Kepler-1059,289.22,41.7064,713.167,1.73,3.64,3.76419,2016,Transit,4906,0.72,
Kepler-965 b,Kepler-965,298.515,41.8912,582.828,3.38,11.4,134.253,2016,Transit,5886,1.15,
Kepler-999 b,Kepler-999,299.66,46.1985,545.063,2.34,6.08,5.99186,2016,Transit,6237,1.65,
Kepler-1112 b,Kepler-1112,296.969,47.7515,1671.28,3.02,9.38,14.3627,2016,Transit,6496,1.54,
Kepler-952 b,Kepler-952,285.372,41.9939,1304.25,7.65,45.4,130.355,2016,Transit,5730,0.99,
Kepler-479 b,Kepler-479,291.022,37.7699,344.901,2.12,5.14,12.4934,2016,Transit,5247,0.81,
Kepler-934 b,Kepler-934,290.288,43.7553,608.738,2.09,5.02,55.6738,2016,Transit,5001,0.77,
Kepler-977 b,Kepler-977,291.516,42.2481,568.751,2.62,7.37,26.8533,2016,Transit,5315,0.83,
Kepler-1021 b,Kepler-1021,295.205,42.5597,810.082,2.33,6.04,13.4747,2016,Transit,5431,0.86,
Kepler-979 b,Kepler-979,300.371,46.4082,576.503,2.72,7.85,8.08801,2016,Transit,5310,0.83,
Kepler-982 b,Kepler-982,288.418,46.5904,801.479,2.25,5.69,15.7738,2016,Transit,6139,1.29,
Kepler-936 b,Kepler-936,293.578,46.7363,823.399,1.45,2.7,10.5613,2016,Transit,5482,0.89,
Kepler-938 b,Kepler-938,294.789,46.9839,1182.05,2.22,5.56,52.6298,2016,Transit,5533,0.89,
Kepler-1006 b,Kepler-1006,295.754,42.5373,1081.74,1.54,2.99,19.7617,2016,Transit,5328,0.74,
Kepler-1009 b,Kepler-1009,282.86,42.6658,355.019,2.17,5.35,11.3501,2016,Transit,4027,0.57,
Kepler-976 b,Kepler-976,289.87,46.7297,1012.41,3.96,14.9,105.956,2016,Transit,5232,0.83,
Kepler-1052 b,Kepler-1052,295.343,46.6022,943.444,2.93,8.91,34.8538,2016,Transit,5888,1.03,
Kepler-1120 b,Kepler-1120,290.914,42.2865,615.231,1.38,2.48,2.94903,2016,Transit,4904,0.74,
Kepler-1123 b,Kepler-1123,294.518,50.6704,704.323,1.67,3.43,4.33946,2016,Transit,5500,0.9,
Kepler-940 b,Kepler-940,294.241,47.276,1260.78,3.34,11.1,59.6225,2016,Transit,5769,0.96,
Kepler-1035 b,Kepler-1035,289.042,42.8825,562.116,1.17,1.71,2.71408,2016,Transit,5763,0.97,
Kepler-1027 b,Kepler-1027,287.571,42.8138,405.104,0.89,0.64,1.90781,2016,Transit,5436,0.82,
Kepler-986 b,Kepler-986,293.094,42.8965,548.364,2.36,6.17,56.435,2016,Transit,5642,0.98,
Kepler-1011 b,Kepler-1011,297.402,46.824,736.779,2.87,8.6,5.75322,2016,Transit,5416,0.88,
Kepler-1068 b,Kepler-1068,294.648,46.3923,1473.61,3.63,12.8,16.9234,2016,Transit,5806,1.01,
Kepler-917 b,Kepler-917,299.051,47.9493,3460.51,1.91,4.31,2.97041,2016,Transit,5418,0.76,
Kepler-918 b,Kepler-918,298.201,48.2678,1025.03,1.74,3.68,4.85387,2016,Transit,6028,1.14,
Kepler-978 b,Kepler-978,286.711,43.0434,682.522,2.99,9.22,49.6221,2016,Transit,6002,1.09,
Kepler-1002 b,Kepler-1002,293.079,43.0737,408.303,1.71,3.57,4.33643,2016,Transit,6144,1.57,
Kepler-493 b,Kepler-493,295.308,38.8816,1745.77,15.13,,3.00388,2016,Transit,6457,1.54,
Kepler-1128 b,Kepler-1128,293.063,39.4034,1083.41,3.65,12.9,61.6178,2016,Transit,5543,0.91,
Kepler-920 b,Kepler-920,284.297,49.1586,1001.68,2.42,6.44,6.53193,2016,Transit,5403,0.85,
Kepler-919 b,Kepler-919,298.115,48.4944,1119.87,2.25,5.69,11.046,2016,Transit,6113,1.21,
Kepler-921 b,Kepler-921,284.616,49.1907,934.49,2.87,8.6,51.3006,2016,Transit,5663,0.91,
Kepler-1015 b,Kepler-1015,292.757,43.4268,739.357,3.55,12.3,16.0049,2016,Transit,6769,1.81,
Kepler-1005 b,Kepler-1005,286.286,43.3205,567.806,1.5,2.86,6.49802,2016,Transit,5782,1.06,
Kepler-972 b,Kepler-972,295.829,43.4254,1198.03,4.65,19.5,7.03933,2016,Transit,6146,1.22,
Kepler-1130 b,Kepler-1130,285.207,45.3843,249.343,0.8,0.437,5.45298,2016,Transit,5403,0.81,
Kepler-1131 b,Kepler-1131,295.651,49.2613,1030.7,1.59,3.15,3.53232,2016,Transit,5851,1.04,
Kepler-1025 b,Kepler-1025,284.51,43.9616,803.776,1.98,4.58,37.3229,2016,Transit,6089,1.13,
Kepler-497 b,Kepler-497,290.766,38.928,1291.98,6.04,30.4,3.5732,2016,Transit,5834,1.11,
Kepler-994 b,Kepler-994,289.072,47.4069,188.158,1.6,3.19,1.15117,2016,Transit,3934,0.54,
Kepler-1132 b,Kepler-1132,286.368,48.4239,867.931,2.35,6.12,62.8916,2016,Transit,5298,0.83,
Kepler-1069 b,Kepler-1069,290.979,47.9889,695.967,1.6,3.19,23.899,2016,Transit,5722,0.98,
Kepler-1034 b,Kepler-1034,286.115,37.9669,654.549,2.26,5.73,12.124,2016,Transit,5198,0.8,
Kepler-944 b,Kepler-944,293.601,42.3798,1349.43,2.63,7.41,43.3168,2016,Transit,5409,0.83,
Kepler-942 b,Kepler-942,294.955,44.1499,216.354,2.13,5.18,44.9642,2016,Transit,4861,0.75,
Kepler-946 b,Kepler-946,300.93,44.0287,1137.29,1.93,4.38,11.7916,2016,Transit,5665,0.93,
Kepler-992 b,Kepler-992,284.43,47.6417,259.639,1.62,3.26,20.1603,2016,Transit,4944,0.74,
Kepler-1134 b,Kepler-1134,295.568,42.4781,944.445,2.64,7.46,17.1326,2016,Transit,5281,0.81,
Kepler-1135 b,Kepler-1135,286.003,44.7566,1314.64,1.85,4.08,76.9579,2016,Transit,5656,0.94,
Kepler-951 b,Kepler-951,287.738,38.1146,382.509,5.59,26.7,71.5253,2016,Transit,4834,0.73,
Kepler-967 b,Kepler-967,286.558,38.4052,568.546,2.35,6.12,13.2271,2016,Transit,5178,0.8,
Kepler-1013 b,Kepler-1013,290.248,44.4353,422.246,2.15,5.27,18.9306,2016,Transit,4954,0.76,
Kepler-1233 b,Kepler-1233,297.375,46.6622,1178.7,2.6,7.27,45.1263,2016,Transit,6198,1.25,
Kepler-1234 b,Kepler-1234,287.522,51.376,916.749,2.81,8.3,11.9401,2016,Transit,4967,0.76,
Kepler-523 b,Kepler-523,284.061,45.5068,253.295,1.96,4.5,5.83598,2016,Transit,5515,0.86,
Gl 725 B c,Gl 725 B,280.695,59.6271,6.842,1.66,3.4,37.9,2026,Radial Velocity,3379,0.28,M4
Kepler-1180 b,Kepler-1180,295.887,43.156,1596.8,1.99,4.62,16.8601,2016,Transit,6077,1.14,
Kepler-1181 b,Kepler-1181,289.747,39.5234,938.417,1.57,3.09,4.89338,2016,Transit,6176,1.3,
Kepler-1189 b,Kepler-1189,298.426,47.9468,782.852,1.77,3.78,3.78859,2016,Transit,6012,1.16,
Kepler-1236 b,Kepler-1236,295.625,42.5459,999.64,2.14,5.22,31.0572,2016,Transit,5337,0.82,
Kepler-1235 b,Kepler-1235,284.903,43.9541,540.604,0.79,0.418,4.16056,2016,Transit,5541,0.9,
Kepler-518 b,Kepler-518,287.09,41.3738,337.901,2.11,5.1,8.51204,2016,Transit,5842,0.88,
Kepler-1276 b,Kepler-1276,287.857,40.5472,538.481,1.19,1.81,12.572,2016,Transit,6188,1.21,
Kepler-1277 b,Kepler-1277,295.103,40.5724,557.193,1.6,3.19,40.8365,2016,Transit,5578,0.92,
Kepler-1182 b,Kepler-1182,296.308,43.8214,1545.39,2.41,6.39,11.1739,2016,Transit,5924,1.05,
Kepler-549 b,Kepler-549,283.023,47.2611,635.145,2.57,11,42.9496,2016,Transit,5360,0.84,
Kepler-1237 b,Kepler-1237,295.629,44.6906,1064.31,2.86,8.55,84.5733,2016,Transit,5472,0.9,
Kepler-1279 b,Kepler-1279,288.096,40.3659,1494.22,1.75,3.71,23.4774,2016,Transit,6221,1.33,
Kepler-1280 b,Kepler-1280,293.574,45.3845,1486.7,1.87,4.16,66.5579,2016,Transit,6227,1.32,
Kepler-1076 b,Kepler-1076,287.59,51.0606,199,0.8,0.437,6.14728,2016,Transit,4868,0.74,
Kepler-1077 b,Kepler-1077,291.034,42.2678,1101.42,2.77,8.1,34.3512,2016,Transit,5816,1.02,
Kepler-1193 b,Kepler-1193,288.145,51.2756,802.116,1.32,2.3,2.83265,2016,Transit,5908,1.21,
Kepler-1194 b,Kepler-1194,291.699,38.1452,757.382,1.51,2.89,16.2237,2016,Transit,5590,0.92,
Kepler-1238 b,Kepler-1238,297.906,40.1628,1632.13,1.93,4.38,4.14788,2016,Transit,6386,1.48,
Kepler-1282 b,Kepler-1282,290.176,46.6983,1103.29,1.55,3.02,2.13195,2016,Transit,5504,0.89,
Kepler-1078 b,Kepler-1078,293.201,43.05,2481.71,1.9,4.27,3.00725,2016,Transit,5612,0.92,
Kepler-1079 b,Kepler-1079,299.55,45.7697,591.098,1.63,3.29,13.245,2016,Transit,5758,1.36,
Kepler-1242 b,Kepler-1242,284.606,41.1963,687.615,2.26,5.73,13.628,2016,Transit,4895,0.74,
Kepler-1243 b,Kepler-1243,294.009,42.8808,758.17,1.75,3.71,16.8321,2016,Transit,5667,0.94,
Kepler-1081 b,Kepler-1081,289.445,41.318,420.215,1.01,1.01,3.85692,2016,Transit,5345,0.84,
Kepler-1199 b,Kepler-1199,293.726,47.2469,563.493,1.15,1.6,15.0447,2016,Transit,5889,1.17,
Kepler-1202 b,Kepler-1202,292.291,44.6532,1175.38,2.94,8.96,28.6851,2016,Transit,5834,1.04,
Kepler-519 b,Kepler-519,299.32,41.3847,246.61,2.1,5.06,24.3079,2016,Transit,5260,0.8,
Kepler-1284 b,Kepler-1284,291.279,47.6876,882.324,1.21,1.92,0.66407,2016,Transit,5123,0.79,
Kepler-1083 b,Kepler-1083,283.162,45.1983,902.633,3.36,11.2,33.4178,2016,Transit,5049,0.77,
Kepler-1203 b,Kepler-1203,292.773,44.1781,317.022,1.06,1.2,0.588,2016,Transit,4105,0.61,
Kepler-1204 b,Kepler-1204,289.442,42.4982,1175.22,3.05,9.53,85.735,2016,Transit,5825,1.03,
Kepler-1246 b,Kepler-1246,287.657,48.9822,436.505,1.36,2.42,11.3227,2016,Transit,4611,0.69,
Kepler-1289 b,Kepler-1289,296.389,41.0405,1053.57,1.52,2.92,7.9902,2016,Transit,6080,1.17,
Kepler-1087 b,Kepler-1087,294.979,46.0057,362.623,0.61,0.165,0.69384,2016,Transit,5589,0.94,
Kepler-1086 b,Kepler-1086,295.251,45.843,466.084,2.44,6.53,18.7843,2016,Transit,4350,0.66,
Kepler-1088 b,Kepler-1088,281.561,42.4504,280.629,1.42,2.6,23.1275,2016,Transit,5975,1.08,
Kepler-1206 b,Kepler-1206,295.938,49.7911,762.019,1.64,3.33,1.217,2016,Transit,4877,0.75,
Kepler-1205 b,Kepler-1205,290.28,41.5151,698.485,1.41,2.57,1.07839,2016,Transit,5226,0.81,
Kepler-1249 b,Kepler-1249,296.895,44.3717,1904.54,2.38,6.26,24.3347,2016,Transit,6202,1.28,
Kepler-1250 b,Kepler-1250,287.794,45.9802,2126.85,1.92,4.35,2.60754,2016,Transit,5717,0.98,
Kepler-1293 b,Kepler-1293,290.026,48.3359,1028.16,0.97,0.871,5.57655,2016,Transit,6241,1.28,
Kepler-513 b,Kepler-513,285.042,50.0754,468.258,2.2,5.48,28.8624,2016,Transit,5849,1.06,
Kepler-1092 b,Kepler-1092,297.723,47.1127,981.233,2.07,4.94,58.6018,2016,Transit,5862,1,
Kepler-1209 b,Kepler-1209,287.585,49.1547,505.531,1.51,2.89,25.3691,2016,Transit,6210,1.38,
Kepler-1252 b,Kepler-1252,298.95,46.6928,648.979,1.67,3.43,15.054,2016,Transit,5949,1.09,
Kepler-1253 b,Kepler-1253,283.885,47.6371,514.524,1.33,2.33,68.8862,2016,Transit,5850,1.1,
Kepler-1156 b,Kepler-1156,288.924,46.0576,691.331,1.32,2.3,11.8952,2016,Transit,5778,1,
Kepler-1155 b,Kepler-1155,288.821,39.5229,1128.72,2.03,4.78,33.4697,2016,Transit,5842,1.03,
Kepler-1093 b,Kepler-1093,284.978,41.4202,1072.88,1.95,4.46,25.0825,2016,Transit,6166,1.2,
Kepler-1094 b,Kepler-1094,292.301,38.267,1291.01,3.18,10.2,78.1,2016,Transit,6112,1.21,
Kepler-1213 b,Kepler-1213,289.486,50.9442,807.812,1.19,1.81,5.34982,2016,Transit,6050,1.21,
Kepler-1255 b,Kepler-1255,295.239,42.7265,1617.07,2.32,5.99,36.2919,2016,Transit,6018,1.12,
Kepler-1256 b,Kepler-1256,291.474,44.6834,891.192,1.49,2.83,12.4128,2016,Transit,6129,1.36,
